Level	Rule Name	Subject	Property	Value
WARN	duplicate_exact_synonym	G1 (WHO)	alternative label	
WARN	duplicate_exact_synonym	gram	has exact synonym	
WARN	duplicate_exact_synonym	giga	has exact synonym	
WARN	duplicate_exact_synonym	degree Fahrenheit	has exact synonym	
WARN	duplicate_exact_synonym	femto	has exact synonym	
WARN	duplicate_exact_synonym	centimeter	has exact synonym	
WARN	duplicate_exact_synonym	centiMorgan	has exact synonym	
WARN	duplicate_exact_synonym	degree Celsius	has exact synonym	
WARN	duplicate_exact_synonym	coulomb	has exact synonym	
WARN	duplicate_exact_synonym	centi	has exact synonym	
WARN	duplicate_exact_synonym	magnetic flux density unit	has exact synonym	
WARN	duplicate_exact_synonym	byte	has exact synonym	
WARN	duplicate_exact_synonym	azanide	has exact synonym	
WARN	duplicate_exact_synonym	amide	has exact synonym	
WARN	duplicate_exact_synonym	ampere	has exact synonym	
WARN	duplicate_exact_synonym	atto	has exact synonym	
WARN	duplicate_exact_synonym	parts per billion	has exact synonym	
WARN	duplicate_exact_synonym	parts per million	has exact synonym	
WARN	duplicate_exact_synonym	micro	has exact synonym	
WARN	duplicate_exact_synonym	parts per thousand	has exact synonym	
WARN	duplicate_exact_synonym	parts per hundred	has exact synonym	
WARN	duplicate_exact_synonym	parts per quadrillion	has exact synonym	
WARN	duplicate_exact_synonym	parts per trillion	has exact synonym	
WARN	duplicate_label_synonym	electron	has exact synonym	electron
WARN	duplicate_label_synonym	carbamate	has exact synonym	carbamate
WARN	duplicate_label_synonym	hydron	has exact synonym	hydron
WARN	duplicate_label_synonym	ammonia	has exact synonym	ammonia
WARN	duplicate_label_synonym	acyl group	has exact synonym	acyl group
WARN	duplicate_label_synonym	anion	has exact synonym	anion
WARN	duplicate_label_synonym	base	has exact synonym	base
WARN	duplicate_label_synonym	carbonyl group	has exact synonym	carbonyl group
WARN	duplicate_label_synonym	cofactor	has exact synonym	cofactor
WARN	duplicate_label_synonym	molecular entity	has exact synonym	molecular entity
WARN	duplicate_label_synonym	enzyme inhibitor	has exact synonym	enzyme inhibitor
WARN	duplicate_label_synonym	chemical entity	has exact synonym	chemical entity
WARN	duplicate_label_synonym	group	has exact synonym	group
WARN	duplicate_label_synonym	proton	has exact synonym	proton
WARN	duplicate_label_synonym	oxoacid	has exact synonym	oxoacid
WARN	duplicate_label_synonym	ion	has exact synonym	ion
WARN	duplicate_label_synonym	metabolite	has exact synonym	metabolite
WARN	duplicate_label_synonym	molecule	has exact synonym	molecule
WARN	duplicate_label_synonym	oxide	has exact synonym	oxide
WARN	duplicate_label_synonym	oxygen molecular entity	has exact synonym	oxygen molecular entity
WARN	duplicate_label_synonym	zwitterion	has exact synonym	zwitterion
WARN	duplicate_label_synonym	carbamic acid	has exact synonym	carbamic acid
WARN	duplicate_label_synonym	ammonium	has exact synonym	ammonium
WARN	duplicate_label_synonym	azanide	has exact synonym	azanide
WARN	duplicate_label_synonym	hydridonitrate(2-)	has exact synonym	hydridonitrate(2-)
WARN	duplicate_label_synonym	photon	has exact synonym	photon
WARN	duplicate_label_synonym	alpha-particle	has exact synonym	alpha-particle
WARN	duplicate_label_synonym	neutron	has exact synonym	neutron
WARN	duplicate_label_synonym	amide	has exact synonym	amide
WARN	duplicate_label_synonym	organyl group	has exact synonym	organyl group
WARN	duplicate_label_synonym	atom	has exact synonym	atom
WARN	duplicate_label_synonym	nucleon	has exact synonym	nucleon
WARN	duplicate_label_synonym	primary amide	has exact synonym	primary amide
WARN	duplicate_label_synonym	pnictogen molecular entity	has exact synonym	pnictogen molecular entity
WARN	duplicate_label_synonym	chalcogen	has exact synonym	chalcogen
WARN	duplicate_label_synonym	chalcogen molecular entity	has exact synonym	chalcogen molecular entity
WARN	duplicate_label_synonym	helium(2+)	has exact synonym	helium(2+)
WARN	duplicate_label_synonym	carboxylic acid	has exact synonym	carboxylic acid
WARN	duplicate_label_synonym	carbon group molecular entity	has exact synonym	carbon group molecular entity
WARN	duplicate_label_synonym	noble gas molecular entity	has exact synonym	noble gas molecular entity
WARN	duplicate_label_synonym	s-block molecular entity	has exact synonym	s-block molecular entity
WARN	duplicate_label_synonym	helium molecular entity	has exact synonym	helium molecular entity
WARN	duplicate_label_synonym	alpha-amino acid	has exact synonym	alpha-amino acid
WARN	duplicate_label_synonym	amino-acid residue	has exact synonym	amino-acid residue
WARN	duplicate_label_synonym	macromolecule	has exact synonym	macromolecule
WARN	duplicate_label_synonym	reagent	has exact synonym	reagent
WARN	duplicate_label_synonym	azane	has exact synonym	azane
WARN	duplicate_label_synonym	inhibitor	has exact synonym	inhibitor
WARN	duplicate_label_synonym	oxoanion	has exact synonym	oxoanion
WARN	duplicate_label_synonym	pnictogen hydride	has exact synonym	pnictogen hydride
WARN	duplicate_label_synonym	fermion	has exact synonym	fermion
WARN	duplicate_label_synonym	boson	has exact synonym	boson
WARN	duplicate_label_synonym	nuclear particle	has exact synonym	nuclear particle
WARN	duplicate_label_synonym	pi meson	has exact synonym	pi meson
WARN	duplicate_label_synonym	muon	has exact synonym	muon
WARN	duplicate_label_synonym	cation	has exact synonym	cation
WARN	duplicate_label_synonym	organochalcogen compound	has exact synonym	organochalcogen compound
WARN	duplicate_label_synonym	organooxygen compound	has exact synonym	organooxygen compound
WARN	duplicate_label_synonym	acid	has exact synonym	acid
WARN	duplicate_label_synonym	Bronsted acid	has exact synonym	Bronsted acid
WARN	duplicate_label_synonym	Bronsted base	has exact synonym	Bronsted base
WARN	duplicate_label_synonym	Lewis base	has exact synonym	Lewis base
WARN	duplicate_label_synonym	hydroxy group	has exact synonym	hydroxy group
WARN	duplicate_label_synonym	mineral	has exact synonym	mineral
WARN	duplicate_label_synonym	dosimeter	has exact synonym	dosimeter
WARN	duplicate_label_synonym	atom	has exact synonym	atom
WARN	duplicate_label_synonym	molecule	has exact synonym	molecule
WARN	duplicate_label_synonym	quantitative	has exact synonym	quantitative
WARN	duplicate_label_synonym	biological process	has exact synonym	biological process
WARN	duplicate_label_synonym	charged particle	alternative label	charged particle
WARN	duplicate_label_synonym	interplanetary space	has exact synonym	interplanetary space
WARN	duplicate_label_synonym	member of	alternative label	is member of
WARN	duplicate_label_synonym	respiratory system	has exact synonym	respiratory system
WARN	duplicate_label_synonym	rad	has exact synonym	rad
WARN	duplicate_label_synonym	mass per unit volume	has exact synonym	mass per unit volume
WARN	duplicate_label_synonym	fraction	alternative label	fraction
WARN	duplicate_label_synonym	pH	has exact synonym	pH
WARN	duplicate_scoped_synonym	nitrogen atom	has exact synonym	nitrogen
WARN	duplicate_scoped_synonym	nitrogen atom	oboInOwl:hasRelatedSynonym	nitrogen
WARN	duplicate_scoped_synonym	nonmetal atom	has exact synonym	nonmetal
WARN	duplicate_scoped_synonym	nonmetal atom	oboInOwl:hasRelatedSynonym	nonmetal
WARN	duplicate_scoped_synonym	oxygen atom	has exact synonym	oxygen
WARN	duplicate_scoped_synonym	oxygen atom	oboInOwl:hasRelatedSynonym	oxygen
WARN	duplicate_scoped_synonym	carbon atom	has exact synonym	carbon
WARN	duplicate_scoped_synonym	carbon atom	oboInOwl:hasRelatedSynonym	carbon
WARN	duplicate_scoped_synonym	helium atom	has exact synonym	helium
WARN	duplicate_scoped_synonym	helium atom	oboInOwl:hasRelatedSynonym	helium
WARN	duplicate_scoped_synonym	noble gas atom	has exact synonym	noble gas
WARN	duplicate_scoped_synonym	noble gas atom	oboInOwl:hasRelatedSynonym	noble gas
WARN	duplicate_scoped_synonym	radon atom	has exact synonym	radon
WARN	duplicate_scoped_synonym	radon atom	oboInOwl:hasRelatedSynonym	radon
WARN	duplicate_scoped_synonym	carboxamide	has exact synonym	carboxamides
WARN	duplicate_scoped_synonym	carboxamide	oboInOwl:hasRelatedSynonym	carboxamides
WARN	duplicate_scoped_synonym	hydrogen atom	has exact synonym	hydrogen
WARN	duplicate_scoped_synonym	hydrogen atom	oboInOwl:hasRelatedSynonym	hydrogen
WARN	duplicate_scoped_synonym	onium cation	has exact synonym	onium cations
WARN	duplicate_scoped_synonym	onium cation	oboInOwl:hasRelatedSynonym	onium cations
WARN	duplicate_scoped_synonym	Euteleostomi	alternative label	bony vertebrates
WARN	duplicate_scoped_synonym	Euteleostomi	has exact synonym	bony vertebrates
WARN	duplicate_scoped_synonym	Bacteria	alternative label	eubacteria
WARN	duplicate_scoped_synonym	Bacteria	has exact synonym	eubacteria
WARN	duplicate_scoped_synonym	Eukaryota	alternative label	eucaryotes
WARN	duplicate_scoped_synonym	Eukaryota	alternative label	eukaryotes
WARN	duplicate_scoped_synonym	Eukaryota	has exact synonym	eucaryotes
WARN	duplicate_scoped_synonym	Eukaryota	has exact synonym	eukaryotes
WARN	duplicate_scoped_synonym	Eukaryota	oboInOwl:hasRelatedSynonym	eukaryotes
WARN	duplicate_scoped_synonym	Tetrapoda	alternative label	tetrapods
WARN	duplicate_scoped_synonym	Tetrapoda	has exact synonym	tetrapods
WARN	duplicate_scoped_synonym	Amniota	alternative label	amniotes
WARN	duplicate_scoped_synonym	Amniota	has exact synonym	amniotes
WARN	duplicate_scoped_synonym	Viridiplantae	has exact synonym	green plants
WARN	duplicate_scoped_synonym	Viridiplantae	oboInOwl:hasRelatedSynonym	green plants
WARN	duplicate_scoped_synonym	Metazoa	alternative label	metazoans
WARN	duplicate_scoped_synonym	Metazoa	alternative label	multicellular animals
WARN	duplicate_scoped_synonym	Metazoa	has exact synonym	animals
WARN	duplicate_scoped_synonym	Metazoa	has exact synonym	metazoans
WARN	duplicate_scoped_synonym	Metazoa	has exact synonym	multicellular animals
WARN	duplicate_scoped_synonym	Metazoa	oboInOwl:hasRelatedSynonym	animals
WARN	duplicate_scoped_synonym	Mammalia	alternative label	mammals
WARN	duplicate_scoped_synonym	Mammalia	has exact synonym	mammals
WARN	duplicate_scoped_synonym	Mammalia	oboInOwl:hasRelatedSynonym	mammals
WARN	duplicate_scoped_synonym	Chordata	has exact synonym	chordates
WARN	duplicate_scoped_synonym	Chordata	oboInOwl:hasRelatedSynonym	chordates
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	alternative label	Vertebrata
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	alternative label	vertebrates
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	has exact synonym	Vertebrata
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	has exact synonym	vertebrates
WARN	duplicate_scoped_synonym	Vertebrata <vertebrates>	oboInOwl:hasRelatedSynonym	vertebrates
WARN	duplicate_scoped_synonym	Eutheria	has exact synonym	placentals
WARN	duplicate_scoped_synonym	Eutheria	oboInOwl:hasRelatedSynonym	placentals
WARN	duplicate_scoped_synonym	Primates	has exact synonym	primates
WARN	duplicate_scoped_synonym	Primates	oboInOwl:hasRelatedSynonym	primates
WARN	duplicate_scoped_synonym	Homo sapiens	alternative label	human
WARN	duplicate_scoped_synonym	Homo sapiens	has exact synonym	human
WARN	duplicate_scoped_synonym	ionizing radiation	alternative label	ionising radiation
WARN	duplicate_scoped_synonym	ionizing radiation	has exact synonym	ionising radiation
WARN	duplicate_scoped_synonym	as low as reasonably achievable	alternative label	ALARA
WARN	duplicate_scoped_synonym	as low as reasonably achievable	has exact synonym	ALARA
WARN	duplicate_scoped_synonym	delta ray	alternative label	delta electron
WARN	duplicate_scoped_synonym	delta ray	has exact synonym	delta electron
WARN	duplicate_scoped_synonym	linear energy transfer	alternative label	LET
WARN	duplicate_scoped_synonym	linear energy transfer	has exact synonym	LET
WARN	duplicate_scoped_synonym	relative biological effectiveness	alternative label	RBE
